,Username,Title,Country,Last_Online,Joined,lastrapid,lastblitz,lastdaily,lastbullet,recordrapid,recordblitz,recordbullet,recorddaily
6042,sychev_klementy,GM,RU,1587493955,1487451022,"{'rating': 2385, 'date': 1586777632, 'rd': 128}","{'rating': 2826, 'date': 1587494820, 'rd': 67}",N/A,"{'rating': 2504, 'date': 1587305928, 'rd': 97}","{'win': 9, 'loss': 4, 'draw': 2}","{'win': 94, 'loss': 54, 'draw': 17}","{'win': 31, 'loss': 11, 'draw': 4}",N/A
6043,szfinx11,GM,HU,1462384150,1382641144,"{'rating': 2127, 'date': 1462387331, 'rd': 292}","{'rating': 2618, 'date': 1462376720, 'rd': 33}","{'rating': 1621, 'date': 1470252616, 'rd': 166}","{'rating': 2518, 'date': 1462384435, 'rd': 21}","{'win': 1, 'loss': 0, 'draw': 0}","{'win': 141, 'loss': 79, 'draw': 17}","{'win': 1124, 'loss': 1101, 'draw': 122}","{'win': 4, 'loss': 2, 'draw': 0, 'time_per_move': 16083, 'timeout_percent': 0}"
6044,tacticalplayer92,GM,HU,1586902120,1383923589,"{'rating': 2595, 'date': 1585678267, 'rd': 198}","{'rating': 2696, 'date': 1585515787, 'rd': 42}",N/A,"{'rating': 2585, 'date': 1586902731, 'rd': 41}","{'win': 5, 'loss': 1, 'draw': 0}","{'win': 167, 'loss': 124, 'draw': 20}","{'win': 339, 'loss': 235, 'draw': 30}",N/A
6045,taekwondoking,GM,US,1583737486,1418277624,N/A,"{'rating': 2771, 'date': 1583477238, 'rd': 24}",N/A,"{'rating': 2648, 'date': 1582900265, 'rd': 42}",N/A,"{'win': 247, 'loss': 168, 'draw': 28}","{'win': 1491, 'loss': 989, 'draw': 89}",N/A
6046,tal-baron,GM,IL,1587656690,1460658820,N/A,"{'rating': 2906, 'date': 1585638215, 'rd': 82}",N/A,"{'rating': 2439, 'date': 1585738630, 'rd': 55}",N/A,"{'win': 360, 'loss': 277, 'draw': 60}","{'win': 692, 'loss': 695, 'draw': 70}",N/A
6047,tapuah,GM,IL,1587692783,1286373393,N/A,"{'rating': 2778, 'date': 1587762772, 'rd': 21}",N/A,N/A,N/A,"{'win': 3734, 'loss': 2709, 'draw': 868}",N/A,N/A
6048,tarhercule,GM,IN,1587689668,1433634348,N/A,"{'rating': 2609, 'date': 1585055546, 'rd': 61}",N/A,"{'rating': 1621, 'date': 1539749618, 'rd': 153}",N/A,"{'win': 371, 'loss': 261, 'draw': 67}","{'win': 4, 'loss': 1, 'draw': 0}",N/A
6049,tarlev_konstantin,GM,UA,1576445485,1374577048,N/A,"{'rating': 2661, 'date': 1571329750, 'rd': 84}",N/A,"{'rating': 2498, 'date': 1537712322, 'rd': 50}",N/A,"{'win': 153, 'loss': 66, 'draw': 19}","{'win': 48, 'loss': 15, 'draw': 2}",N/A
6050,tartody,GM,ES,1587487382,1485410824,N/A,"{'rating': 2517, 'date': 1586279779, 'rd': 110}",N/A,"{'rating': 2083, 'date': 1552019893, 'rd': 131}",N/A,"{'win': 24, 'loss': 9, 'draw': 2}","{'win': 13, 'loss': 1, 'draw': 0}",N/A
6051,tashik,GM,UA,1587678851,1464725588,N/A,"{'rating': 2563, 'date': 1587743602, 'rd': 27}",N/A,"{'rating': 2472, 'date': 1586101159, 'rd': 216}",N/A,"{'win': 615, 'loss': 557, 'draw': 86}","{'win': 1, 'loss': 0, 'draw': 1}",N/A
6052,taxidermist,GM,US,1587425669,1343164708,"{'rating': 2423, 'date': 1543212657, 'rd': 298}","{'rating': 1961, 'date': 1586995984, 'rd': 294}",N/A,"{'rating': 2380, 'date': 1403148433, 'rd': 70}","{'win': 3, 'loss': 0, 'draw': 0}","{'win': 187, 'loss': 104, 'draw': 22}","{'win': 890, 'loss': 701, 'draw': 35}",N/A
6053,taykagm,GM,RU,1587643210,1547196323,N/A,"{'rating': 2565, 'date': 1562100023, 'rd': 216}",N/A,"{'rating': 2496, 'date': 1583953530, 'rd': 67}",N/A,"{'win': 2, 'loss': 1, 'draw': 0}","{'win': 18, 'loss': 15, 'draw': 1}",N/A
6054,tdf98pantani,GM,PL,1587133808,1416077676,N/A,"{'rating': 2704, 'date': 1586803992, 'rd': 26}",N/A,N/A,N/A,"{'win': 1741, 'loss': 1436, 'draw': 245}",N/A,N/A
6055,teamchessbrah,GM,CA,1580504607,1545069648,"{'rating': 2549, 'date': 1580512044, 'rd': 227}","{'rating': 2238, 'date': 1564015014, 'rd': 290}",N/A,N/A,"{'win': 2, 'loss': 1, 'draw': 0}","{'win': 0, 'loss': 1, 'draw': 0}",N/A,N/A
6056,teamchesscom,GM,US,1580501580,1545070006,"{'rating': 2251, 'date': 1580512044, 'rd': 227}","{'rating': 2562, 'date': 1564015014, 'rd': 290}",N/A,"{'rating': 2285, 'date': 1564012406, 'rd': 151}","{'win': 1, 'loss': 2, 'draw': 0}","{'win': 1, 'loss': 0, 'draw': 0}","{'win': 3, 'loss': 2, 'draw': 0}",N/A
6057,teamchesscomes,GM,ES,1587575228,1587572105,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6058,teamglud,GM,DK,1554748207,1539635374,N/A,"{'rating': 2537, 'date': 1553602003, 'rd': 32}",N/A,"{'rating': 2583, 'date': 1552398938, 'rd': 60}",N/A,"{'win': 466, 'loss': 324, 'draw': 86}","{'win': 29, 'loss': 18, 'draw': 2}",N/A
6059,temiksmozg,GM,UA,1587674963,1495828148,N/A,"{'rating': 2644, 'date': 1587674928, 'rd': 39}",N/A,"{'rating': 2412, 'date': 1576434193, 'rd': 98}",N/A,"{'win': 1090, 'loss': 1174, 'draw': 217}","{'win': 44, 'loss': 49, 'draw': 4}",N/A
6060,tenismaster,GM,US,1587700524,1475633090,N/A,"{'rating': 2754, 'date': 1587776083, 'rd': 22}",N/A,"{'rating': 2625, 'date': 1587084637, 'rd': 43}",N/A,"{'win': 2862, 'loss': 2069, 'draw': 568}","{'win': 319, 'loss': 289, 'draw': 37}",N/A
6061,terorptica,GM,HR,1587670406,1429199785,N/A,"{'rating': 2951, 'date': 1586977788, 'rd': 124}",N/A,"{'rating': 2500, 'date': 1586205799, 'rd': 193}",N/A,"{'win': 9, 'loss': 2, 'draw': 0}","{'win': 6, 'loss': 1, 'draw': 0}",N/A
6062,terremotosh,GM,ES,1586879238,1364380798,N/A,"{'rating': 2871, 'date': 1586763072, 'rd': 55}",N/A,"{'rating': 2683, 'date': 1578862184, 'rd': 145}",N/A,"{'win': 370, 'loss': 290, 'draw': 79}","{'win': 10, 'loss': 4, 'draw': 0}",N/A
6063,tesla37,GM,AM,1587674108,1433317458,N/A,"{'rating': 2933, 'date': 1587728721, 'rd': 29}",N/A,"{'rating': 2751, 'date': 1568624549, 'rd': 79}",N/A,"{'win': 596, 'loss': 317, 'draw': 134}","{'win': 257, 'loss': 162, 'draw': 29}",N/A
6064,tetris4jeff,GM,DE,1565987093,1562277306,N/A,N/A,N/A,"{'rating': 2500, 'date': 1562279476, 'rd': 250}",N/A,N/A,"{'win': 1, 'loss': 0, 'draw': 0}",N/A
6065,tgrade,GM,IN,1495647780,1495556590,N/A,"{'rating': 2335, 'date': 1495637453, 'rd': 306}",N/A,"{'rating': 2578, 'date': 1495645356, 'rd': 130}",N/A,"{'win': 1, 'loss': 4, 'draw': 1}","{'win': 3, 'loss': 6, 'draw': 4}",N/A
6066,thalaiva,GM,IN,1587701712,1214462028,N/A,"{'rating': 2546, 'date': 1585278063, 'rd': 44}","{'rating': 844, 'date': 1553260902, 'rd': 291}","{'rating': 2220, 'date': 1583152222, 'rd': 60}",N/A,"{'win': 215, 'loss': 167, 'draw': 28}","{'win': 418, 'loss': 356, 'draw': 41}","{'win': 0, 'loss': 0, 'draw': 1, 'time_per_move': 123001, 'timeout_percent': 0}"
6067,thamizhan,GM,US,1587673783,1233907199,"{'rating': 1223, 'date': 1587521431, 'rd': 221}","{'rating': 2498, 'date': 1587522698, 'rd': 43}","{'rating': 1363, 'date': 1558537206, 'rd': 286}","{'rating': 2270, 'date': 1587502777, 'rd': 201}","{'win': 1, 'loss': 2, 'draw': 0}","{'win': 154, 'loss': 88, 'draw': 18}","{'win': 40, 'loss': 34, 'draw': 3}","{'win': 1, 'loss': 2, 'draw': 0, 'time_per_move': 188346, 'timeout_percent': 0}"
6068,thatsallshewrote,GM,CZ,1587386117,1498917104,N/A,"{'rating': 2665, 'date': 1587389265, 'rd': 28}",N/A,"{'rating': 2741, 'date': 1546630108, 'rd': 45}",N/A,"{'win': 2261, 'loss': 1415, 'draw': 411}","{'win': 861, 'loss': 544, 'draw': 63}",N/A
6069,thecount,GM,US,1587704162,1322433103,"{'rating': 2266, 'date': 1584499674, 'rd': 280}","{'rating': 2552, 'date': 1587704575, 'rd': 19}","{'rating': 800, 'date': 1422120724, 'rd': 350}","{'rating': 2438, 'date': 1587703242, 'rd': 34}","{'win': 5, 'loss': 1, 'draw': 0}","{'win': 2278, 'loss': 1753, 'draw': 304}","{'win': 2420, 'loss': 2121, 'draw': 301}","{'win': 1, 'loss': 0, 'draw': 0, 'time_per_move': 59, 'timeout_percent': 0}"
6070,thegadfly1897,GM,TR,1587689603,1360613128,"{'rating': 2631, 'date': 1580322474, 'rd': 247}","{'rating': 2858, 'date': 1580027095, 'rd': 48}",N/A,"{'rating': 2729, 'date': 1580021824, 'rd': 67}","{'win': 72, 'loss': 5, 'draw': 9}","{'win': 191, 'loss': 128, 'draw': 49}","{'win': 80, 'loss': 69, 'draw': 24}",N/A
6071,thegormacle,GM,GB,1445020173,1398240531,N/A,"{'rating': 2392, 'date': 1445023705, 'rd': 34}",N/A,"{'rating': 2525, 'date': 1417620226, 'rd': 23}",N/A,"{'win': 879, 'loss': 342, 'draw': 101}","{'win': 842, 'loss': 298, 'draw': 56}",N/A
6072,thejoker64,GM,TR,1587638391,1463767153,N/A,"{'rating': 2700, 'date': 1587294055, 'rd': 47}",N/A,"{'rating': 2577, 'date': 1587566891, 'rd': 50}",N/A,"{'win': 384, 'loss': 330, 'draw': 78}","{'win': 213, 'loss': 175, 'draw': 39}",N/A
6073,theredking89,GM,CU,1587700312,1410135802,N/A,"{'rating': 2590, 'date': 1587770710, 'rd': 31}","{'rating': 800, 'date': 1411349532, 'rd': 350}","{'rating': 2519, 'date': 1587684705, 'rd': 86}",N/A,"{'win': 8036, 'loss': 7088, 'draw': 1515}","{'win': 244, 'loss': 177, 'draw': 34}","{'win': 0, 'loss': 1, 'draw': 0, 'time_per_move': 2520, 'timeout_percent': 0}"
6074,therobot72,GM,IS,1587681927,1480430695,"{'rating': 2403, 'date': 1586777982, 'rd': 143}","{'rating': 2613, 'date': 1587070771, 'rd': 109}",N/A,"{'rating': 1813, 'date': 1547406505, 'rd': 220}","{'win': 8, 'loss': 3, 'draw': 4}","{'win': 22, 'loss': 1, 'draw': 2}","{'win': 0, 'loss': 1, 'draw': 1}",N/A
6075,thevish,GM,IN,1587503164,1419763834,N/A,"{'rating': 2600, 'date': 1420984816, 'rd': 69}",N/A,N/A,N/A,"{'win': 29, 'loss': 1, 'draw': 1}",N/A,N/A
6076,thipsay,GM,IN,1587300775,1586620885,N/A,"{'rating': 2407, 'date': 1587747556, 'rd': 80}",N/A,N/A,N/A,"{'win': 23, 'loss': 14, 'draw': 6}",N/A,N/A
6077,tigergenov,GM,BG,1587057209,1361908936,"{'rating': 2127, 'date': 1586604916, 'rd': 221}","{'rating': 2098, 'date': 1447149648, 'rd': 117}","{'rating': 2000, 'date': 1382877734, 'rd': 290}","{'rating': 2079, 'date': 1529423997, 'rd': 83}","{'win': 19, 'loss': 3, 'draw': 0}","{'win': 62, 'loss': 29, 'draw': 7}","{'win': 189, 'loss': 91, 'draw': 7}","{'win': 0, 'loss': 0, 'draw': 1, 'time_per_move': 62609, 'timeout_percent': 0}"
6078,tigra,GM,RU,1587643367,1426570110,"{'rating': 2577, 'date': 1583436480, 'rd': 200}","{'rating': 2775, 'date': 1587495073, 'rd': 55}","{'rating': 1386, 'date': 1496306023, 'rd': 341}","{'rating': 2261, 'date': 1563035231, 'rd': 191}","{'win': 1, 'loss': 2, 'draw': 1}","{'win': 218, 'loss': 121, 'draw': 29}","{'win': 7, 'loss': 5, 'draw': 0}","{'win': 1, 'loss': 0, 'draw': 0, 'time_per_move': 230925, 'timeout_percent': 0}"
6079,tigrangharamian,GM,FR,1587656834,1421082656,"{'rating': 2626, 'date': 1514216194, 'rd': 291}","{'rating': 2817, 'date': 1585417929, 'rd': 57}",N/A,"{'rating': 2773, 'date': 1577186111, 'rd': 37}","{'win': 1, 'loss': 0, 'draw': 0}","{'win': 91, 'loss': 72, 'draw': 27}","{'win': 1596, 'loss': 1097, 'draw': 243}",N/A
6080,tigranlpetrosyan,GM,AM,1587379752,1459975740,"{'rating': 2601, 'date': 1584036399, 'rd': 349}","{'rating': 2754, 'date': 1587743990, 'rd': 41}","{'rating': 1323, 'date': 1536840247, 'rd': 190}","{'rating': 2613, 'date': 1587379919, 'rd': 51}","{'win': 1, 'loss': 0, 'draw': 0}","{'win': 1475, 'loss': 1399, 'draw': 303}","{'win': 5280, 'loss': 5039, 'draw': 645}","{'win': 8, 'loss': 0, 'draw': 0, 'time_per_move': 9457, 'timeout_percent': 0}"
6081,tigrvshlyape,GM,US,1587653970,1463389351,N/A,"{'rating': 2855, 'date': 1587494973, 'rd': 46}","{'rating': 963, 'date': 1466611825, 'rd': 257}","{'rating': 2566, 'date': 1531229808, 'rd': 66}",N/A,"{'win': 505, 'loss': 230, 'draw': 147}","{'win': 126, 'loss': 113, 'draw': 21}","{'win': 0, 'loss': 1, 'draw': 0, 'time_per_move': 43333, 'timeout_percent': 0}"
6082,timurgareyev,GM,US,1584757420,1357591894,"{'rating': 2452, 'date': 1538217329, 'rd': 159}","{'rating': 2462, 'date': 1584221623, 'rd': 110}","{'rating': 1052, 'date': 1560944403, 'rd': 130}","{'rating': 1939, 'date': 1584757585, 'rd': 189}","{'win': 7, 'loss': 3, 'draw': 3}","{'win': 295, 'loss': 120, 'draw': 12}","{'win': 115, 'loss': 58, 'draw': 3}","{'win': 8, 'loss': 3, 'draw': 1, 'time_per_move': 200525, 'timeout_percent': 0}"
6083,tirantes,GM,US,1587695962,1374699365,"{'rating': 2499, 'date': 1586481757, 'rd': 154}","{'rating': 2510, 'date': 1587693704, 'rd': 88}",N/A,N/A,"{'win': 22, 'loss': 3, 'draw': 5}","{'win': 46, 'loss': 65, 'draw': 17}",N/A,N/A
6084,tiredofdancing,GM,IL,1580328225,1533415506,N/A,"{'rating': 2887, 'date': 1577787164, 'rd': 22}",N/A,"{'rating': 2795, 'date': 1571581736, 'rd': 83}",N/A,"{'win': 3809, 'loss': 2386, 'draw': 1622}","{'win': 225, 'loss': 117, 'draw': 20}",N/A
6085,titan013,GM,FR,1587554983,1457635616,"{'rating': 1046, 'date': 1459090490, 'rd': 267}","{'rating': 2740, 'date': 1587482501, 'rd': 44}","{'rating': 1942, 'date': 1515622807, 'rd': 149}","{'rating': 2673, 'date': 1587545818, 'rd': 32}","{'win': 0, 'loss': 2, 'draw': 0}","{'win': 2815, 'loss': 1950, 'draw': 407}","{'win': 11438, 'loss': 8048, 'draw': 1023}","{'win': 10, 'loss': 2, 'draw': 1, 'time_per_move': 22899, 'timeout_percent': 0}"
6086,tittanok,GM,RU,1475783442,1409922687,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6087,tiviakov,GM,US,1506178855,1387481551,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6088,tjallkompall,GM,NO,1587552892,1366720228,N/A,"{'rating': 2683, 'date': 1584435926, 'rd': 41}",N/A,"{'rating': 2274, 'date': 1585899601, 'rd': 122}",N/A,"{'win': 528, 'loss': 501, 'draw': 84}","{'win': 277, 'loss': 196, 'draw': 25}",N/A
6089,tocras,GM,FR,1587662141,1445116508,N/A,"{'rating': 2633, 'date': 1587662431, 'rd': 32}",N/A,"{'rating': 2489, 'date': 1556545552, 'rd': 48}",N/A,"{'win': 313, 'loss': 207, 'draw': 44}","{'win': 64, 'loss': 35, 'draw': 11}",N/A
6090,topotun,GM,RU,1586885196,1448987260,N/A,"{'rating': 2820, 'date': 1569271190, 'rd': 44}","{'rating': 1232, 'date': 1537480455, 'rd': 303}","{'rating': 2656, 'date': 1567372035, 'rd': 45}",N/A,"{'win': 221, 'loss': 183, 'draw': 66}","{'win': 405, 'loss': 343, 'draw': 58}","{'win': 1, 'loss': 0, 'draw': 0, 'time_per_move': 8120, 'timeout_percent': 0}"
6091,tormoz,GM,DE,1587574593,1487014025,"{'rating': 2616, 'date': 1581523875, 'rd': 149}","{'rating': 2631, 'date': 1586977827, 'rd': 61}",N/A,"{'rating': 2543, 'date': 1586287854, 'rd': 79}","{'win': 3, 'loss': 3, 'draw': 2}","{'win': 91, 'loss': 55, 'draw': 5}","{'win': 47, 'loss': 18, 'draw': 3}",N/A
